ts,trip_1,rating_1,trip_2,rating_2,trip_3,rating_3,trip_4,rating_4,trip_5,rating_5
2015-04-07 02:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,2.568,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5637,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,0.3385,0x7086e_24-03-15 0:xx - 07-04-15 2:35_parking,0.01235,,
2015-04-07 03:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,14.51,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.4986,,,,,,
2015-04-07 04:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,24.73,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3827,,,,,,
2015-04-07 05:00,0x7086e_07-04-15 2:xx - 14-04-15 0:35,27.34,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.3904,,,,,,
2015-04-07 06:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.5795,,,,,,,,
2015-04-07 07:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.6432,,,,,,,,
2015-04-07 08:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,0.8270,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.005211,,,,,,
2015-04-07 09:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,4.083,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007207,,,,,,
2015-04-07 10:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,9.670,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.009609,,,,,,
2015-04-07 11:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,15.92,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.005731,,,,,,
2015-04-07 12:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,21.87,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.005731,,,,,,
2015-04-07 13:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,29.97,,,,,,,,
2015-04-07 14:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,36.13,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.002926,,,,,,
2015-04-07 15:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,42.90,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.005527,,,,,,
2015-04-07 16:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,43.06,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.005733,,,,,,
2015-04-07 19:00,0x6d679_06-04-15 0:xx - 07-04-15 19:41,10.94,0x6d679_07-04-15 19:xx - 08-04-15 8:49,0.4236,,,,,,
2015-04-07 20:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,3.692,,,,,,,,
2015-04-07 21:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,5.904,,,,,,,,
2015-04-07 22:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,7.493,,,,,,,,
2015-04-07 23:00,0xf85dc_30-03-15 15:xx - 14-04-15 0:24,788.4,0x6d679_07-04-15 19:xx - 08-04-15 8:49,8.771,,,,,,
2015-04-08 03:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,25.07,,,,,,,,
2015-04-08 04:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,30.55,,,,,,,,
2015-04-08 05:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,30.63,,,,,,,,
2015-04-08 06:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,24.81,,,,,,,,
2015-04-08 08:00,0x6d679_07-04-15 19:xx - 08-04-15 8:49,1.332,0x6d679_08-04-15 8:xx - 08-04-15 19:19,0.000,,,,,,
2015-04-08 09:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,4.240,,,,,,,,
2015-04-08 10:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,7.839,,,,,,,,
2015-04-08 11:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,11.13,,,,,,,,
2015-04-08 15:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,29.46,,,,,,,,
2015-04-08 16:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,31.53,,,,,,,,
2015-04-08 18:00,0x6d679_08-04-15 8:xx - 08-04-15 19:19,4.556,,,,,,,,
2015-04-08 19:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,2.967,0x6d679_08-04-15 8:xx - 08-04-15 19:19,1.580,,,,,,
2015-04-08 21:00,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.008419,,,,,,,,
2015-04-08 22:00,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.01305,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.005733,,,,,,
2015-04-08 23:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,29.88,0x53db5_03-04-15 15:xx - 13-04-15 5:17,6.779,0xb633e_08-04-15 23:xx - 13-04-15 22:41,4.797,0xb633e_03-04-15 9:xx - 08-04-15 23:29_parking,0.04435,0xe4728_30-03-15 11:xx - 08-04-15 23:56_parking,0.007592
2015-04-09 00:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,31.24,0x53db5_03-04-15 15:xx - 13-04-15 5:17,18.65,0xb633e_08-04-15 23:xx - 13-04-15 22:41,17.81,0xe4728_09-04-15 0:xx - 13-04-15 19:40,9.170,,
2015-04-09 01:00,0xb633e_08-04-15 23:xx - 13-04-15 22:41,30.49,0x53db5_03-04-15 15:xx - 13-04-15 5:17,30.41,0xe4728_09-04-15 0:xx - 13-04-15 19:40,19.96,,,,
2015-04-09 02:00,0xb633e_08-04-15 23:xx - 13-04-15 22:41,36.29,0xe4728_09-04-15 0:xx - 13-04-15 19:40,22.23,,,,,,
2015-04-09 03:00,0x6d679_08-04-15 19:xx - 09-04-15 3:53,5.450,0x3f925_06-04-15 5:xx - 20-04-15 12:47,0.2049,,,,,,
2015-04-09 04:00,0x3f925_06-04-15 5:xx - 20-04-15 12:47,12.17,0x6d679_09-04-15 4:xx - 09-04-15 12:52,2.321,,,,,,
2015-04-09 05:00,0x3f925_06-04-15 5:xx - 20-04-15 12:47,26.25,0x6d679_09-04-15 4:xx - 09-04-15 12:52,13.65,,,,,,
2015-04-09 06:00,0x3f925_06-04-15 5:xx - 20-04-15 12:47,33.23,0x6d679_09-04-15 4:xx - 09-04-15 12:52,20.11,0x4a019_09-04-15 6:xx - 12-04-15 11:54,9.733,0x0e26c_09-04-15 6:xx - 09-04-15 7:51,4.648,,
2015-04-09 07:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,21.13,0x0e26c_09-04-15 6:xx - 09-04-15 7:51,10.38,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,1.345,,,,
2015-04-09 08:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,33.02,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,2.072,,,,,,
2015-04-09 09:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,45.11,0x6d679_09-04-15 4:xx - 09-04-15 12:52,5.029,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,2.073,,,,
2015-04-09 10:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,55.48,0x6d679_09-04-15 4:xx - 09-04-15 12:52,4.898,,,,,,
2015-04-09 11:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,63.73,0x6d679_09-04-15 4:xx - 09-04-15 12:52,4.682,,,,,,
2015-04-09 12:00,0x6d679_09-04-15 4:xx - 09-04-15 12:52,10.31,0x347cf_09-04-15 12:xx - 16-04-15 3:17,5.444,0x6d679_09-04-15 12:xx - 09-04-15 13:32,0.5808,,,,
2015-04-09 13:00,0x347cf_09-04-15 12:xx - 16-04-15 3:17,14.71,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,8.431,0x6d679_09-04-15 12:xx - 09-04-15 13:32,2.408,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.000,,
2015-04-09 14:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,27.41,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,5.585,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.2633,,,,
2015-04-09 15:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,47.73,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,15.12,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.3838,,,,
2015-04-09 16:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,67.38,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,24.13,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.4337,,,,
2015-04-09 17:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,86.66,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,33.13,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,4.004,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.4424,,
2015-04-09 18:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,107.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,36.56,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,16.11,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.3521,,
2015-04-09 19:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,127.0,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,35.69,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,30.54,0x6d679_09-04-15 13:xx - 09-04-15 19:14_parking,0.2122,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.06067
2015-04-09 20:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,146.6,0xc35c9_06-04-15 8:xx - 13-04-15 21:51,42.12,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,34.72,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.06502,,
2015-04-09 21:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,191.7,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,167.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,34.00,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.06990,,
2015-04-09 22:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,204.9,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,177.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,33.12,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,2.040,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.08258
2015-04-09 23:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,219.0,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,32.07,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,10.95,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.07607,,
2015-04-10 00:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,232.4,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,31.08,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,25.36,0x6d679_09-04-15 19:xx - 10-04-15 0:38_parking,0.1739,0x6d679_10-04-15 0:xx - 10-04-15 1:50,0.04074
2015-04-10 01:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,238.4,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,237.1,0x53db5_03-04-15 15:xx - 13-04-15 5:17,221.6,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,39.09,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,30.04
2015-04-10 02:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,262.5,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,254.3,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,50.30,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,29.02,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.02012
2015-04-10 03:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,273.2,0x4a019_09-04-15 6:xx - 12-04-15 11:54,273.1,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,53.70,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,27.92,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.07418
2015-04-10 04:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,293.5,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,290.5,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,28.56,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.07296,,
2015-04-10 05:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,305.1,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,295.8,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,62.15,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,31.59,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.05305
2015-04-10 06:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,319.3,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,30.47,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.03341,,,,
2015-04-10 07:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,26.71,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.08323,,,,,,
2015-04-10 08:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,24.27,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1937,0x6d679_10-04-15 2:xx - 10-04-15 8:03_parking,0.1830,,,,
2015-04-10 09:00,0xe4728_09-04-15 0:xx - 13-04-15 19:40,137.6,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,24.71,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1987,,,,
2015-04-10 10:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,24.71,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2127,,,,,,
2015-04-10 11:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,20.30,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2069,,,,,,
2015-04-10 12:00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,14.54,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,7.712,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2124,,,,
2015-04-10 13:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,432.7,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,20.20,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,13.23,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2163,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.000
2015-04-10 14:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,434.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,30.37,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,11.85,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.2029,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.03901
2015-04-10 15:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,43.00,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,11.63,0x6d679_10-04-15 8:xx - 10-04-15 15:48,0.1992,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.04803,,
2015-04-10 16:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,473.0,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,57.13,0xc49c8_09-04-15 14:xx - 10-04-15 16:25,10.38,0xc49c8_10-04-15 16:xx - 10-04-15 16:55,1.532,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.01363
2015-04-10 17:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,70.87,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.09441,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,,,,
2015-04-10 18:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,85.48,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.2941,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308,,,,
2015-04-10 19:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,99.43,0x6d679_10-04-15 13:xx - 10-04-15 19:18_parking,0.4155,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,,,,
2015-04-10 20:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,113.0,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,23.66,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.007999,,,,
2015-04-10 21:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,585.3,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,126.9,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,9.043,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1257,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609
2015-04-10 22:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,598.6,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,140.9,0x0e26c_09-04-15 7:xx - 10-04-15 22:35,0.5383,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1436,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308
2015-04-10 23:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,619.3,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,154.6,0x0e26c_10-04-15 22:xx - 10-04-15 23:00,0.1418,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1113,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087
2015-04-11 00:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,646.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,168.7,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.2532,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308,0x0e26c_10-04-15 23:xx - 11-04-15 5:02_parking,0.006740
2015-04-11 01:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,666.6,0xb633e_08-04-15 23:xx - 13-04-15 22:41,232.5,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,183.9,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.1725,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308
2015-04-11 02:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,685.6,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,199.9,0x6d679_11-04-15 2:xx - 11-04-15 2:48,0.1996,0x6d679_10-04-15 21:xx - 11-04-15 2:18_parking,0.06258,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087
2015-04-11 03:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,704.4,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,215.2,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.04791,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009308,0x0e26c_10-04-15 23:xx - 11-04-15 5:02_parking,0.002866
2015-04-11 04:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,723.8,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,230.1,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.03794,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,0x0e26c_10-04-15 23:xx - 11-04-15 5:02_parking,0.004297
2015-04-11 05:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,744.0,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,245.0,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,2.056,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.03547,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01038
2015-04-11 06:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,764.2,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,259.0,0x53db5_03-04-15 15:xx - 13-04-15 5:17,19.86,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,2.056,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.01742
2015-04-11 07:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,784.4,0x4a019_09-04-15 6:xx - 12-04-15 11:54,675.7,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,272.4,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.01724,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01065
2015-04-11 08:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,797.3,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,285.8,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.04109,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01038,,
2015-04-11 09:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,801.6,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,299.0,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.1924,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009087,,
2015-04-11 10:00,0xccfc6_09-04-15 13:xx - 11-04-15 10:04,801.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,311.2,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2485,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.01451,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01018
2015-04-11 11:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,324.5,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2545,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.01588,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01038,,
2015-04-11 12:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,757.9,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,337.9,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2829,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.005171
2015-04-11 13:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,350.3,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3413,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.003969,,
2015-04-11 14:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,794.6,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,362.6,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,20.85,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3336,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609
2015-04-11 15:00,0x4a019_09-04-15 6:xx - 12-04-15 11:54,809.2,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,374.3,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,45.60,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3046,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009609
2015-04-11 16:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,384.8,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,69.76,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2755,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.009983,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.007550
2015-04-11 17:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,400.7,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,93.74,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2626,0xc49c8_10-04-15 16:xx - 11-04-15 17:48_parking,0.01065,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.005688
2015-04-11 18:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,416.6,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,118.5,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,14.03,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.2722,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.006452
2015-04-11 19:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,427.0,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,142.0,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,26.16,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.1430,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.005894
2015-04-11 20:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,445.5,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,165.3,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,28.11,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.1505,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.01065
2015-04-11 21:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,459.3,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,166.3,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,29.11,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3300,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.003276
2015-04-11 22:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,473.3,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,28.57,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3489,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.007716,,
2015-04-11 23:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,486.8,0xe4728_09-04-15 0:xx - 13-04-15 19:40,221.7,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,216.2,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,37.82,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3510
2015-04-12 00:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,501.4,0xec4e1_11-04-15 14:xx - 13-04-15 5:24,251.9,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,51.04,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,7.829,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3511
2015-04-12 01:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,516.0,0xc49c8_11-04-15 18:xx - 20-04-15 4:02,55.68,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,23.32,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3478,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.004492
2015-04-12 02:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,531.1,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,38.63,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3486,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.009049,,
2015-04-12 03:00,0xbc56a_10-04-15 12:xx - 16-04-15 10:05,546.3,0x0e26c_11-04-15 5:xx - 14-04-15 23:27,52.18,0x6d679_11-04-15 2:xx - 12-04-15 13:49_parking,0.3595,0xccfc6_11-04-15 10:xx - 24-04-15 8:12_parking,0.004270,,
